name,startDate,endDate,league,hyphen
Robert J. Wittman,2007,2019,congress,false
Harris Wofford,1991,1995,congress,false
Frank R. Wolf,1981,2015,congress,false
Lester L. Wolff,1965,1981,congress,false
Howard E. Wolpe,1979,1993,congress,false
Steve Womack,2011,2019,congress,false
Antonio B. Won Pat,1973,1985,congress,false
Rob Woodall,2011,2019,congress,false
Lynn C. Woolsey,1993,2013,congress,false
George C. Wortley,1981,1989,congress,false
James C. Wright,1955,1991,congress,false
David Wu,1999,2011,congress,false
Joe Wyatt,1979,1981,congress,false
Wendell Wyatt,1963,1975,congress,false
Ron Wyden,1981,2019,congress,false
John W. Wydler,1963,1981,congress,false
Chalmers P. Wylie,1967,1993,congress,false
Albert Russell Wynn,1993,2008,congress,false
John A. Yarmuth,2007,2019,congress,false
Sidney R. Yates,1949,1999,congress,false
Gus Yatron,1969,1993,congress,false
Kevin Yoder,2011,2019,congress,false
Ted S. Yoho,2013,2019,congress,false
Andrew Young,1973,1979,congress,false
C. W. Bill Young,1971,2013,congress,false
David Young,2015,2019,congress,false
Don Young,1973,2019,congress,false
Edward Young,1973,1975,congress,false
John Young,1957,1979,congress,false
Milton R. Young,1945,1981,congress,false
Robert A. Young,1977,1987,congress,false
Samuel H. Young,1973,1975,congress,false
Todd C. Young,2011,2019,congress,false
Clement J. Zablocki,1949,1985,congress,false
Leo C. Zeferetti,1975,1983,congress,false
Lee M. Zeldin,2015,2019,congress,false
William H. Zeliff,1991,1997,congress,false
Dick Zimmer,1991,1997,congress,false
Ryan K. Zinke,2015,2017,congress,false
Roger H. Zion,1967,1975,congress,false
Edward Zorinsky,1977,1989,congress,false
Edwin V. W. Zschau,1983,1987,congress,false
